St,_2MASS,Rmag,Kmag,pmRA,pmDE,SpT1,mbol,DMph,DMkin,RV,vsini,SpT,EWHa,EWLi,Mm,u_Mm,n_Mm,f_Mm,Opt,Denis,_RA,_DE,RA,DEC
b'C',b'04435860-3643188',14.800000190734863,9.869999885559082,54.099998474121094,-2.0999999046325684,b'M3.5',12.520000457763672,3.009999990463257,3.700000047683716,19.399999618530273,8.5,b'M3.6',-7.989999771118164,-3.299999952316284,b'Y',b'',b'RV',b'',2.0,1.0,70.99417,-36.72189,70.99417,-36.72189
b'C',b'04440099-6624036',11.600000381469727,8.579999923706055,53.0,30.200000762939453,b'K7.6',10.930000305175781,3.609999895095825,3.799999952316284,16.0,5.599999904632568,b'M0.0',-1.3700000047683716,21.600000381469727,b'Y',b'',b'RV',b'',3.0,1.0,71.00412,-66.401,71.00412,-66.401
b'C',b'04440824-4406473',11.0,8.420000076293945,39.599998474121094,5.900000095367432,b'M2.7',11.039999961853027,2.1500000953674316,4.400000095367432,24.600000381469727,5.199999809265137,b'M0.9',-1.7100000381469727,14.600000381469727,b'N',b'?',b'RV',b'',1.0,1.0,71.03433,-44.11314,71.03433,-44.11314
b'C',b'04444511-3714380',10.5,8.369999885559082,42.79999923706055,0.800000011920929,b'K4.0',10.5,3.950000047683716,4.199999809265137,64.5999984741211,4.0,b'G6.3',1.1699999570846558,10.800000190734863,b'N',b'',b'Li',b'',2.0,0.0,71.18796,-37.24389,71.18796,-37.24389
b'C',b'04470041-5134405',12.800000190734863,9.210000038146973,54.900001525878906,14.399999618530273,b'M2.4',11.8100004196167,3.109999895095825,3.700000047683716,19.899999618530273,5.099999904632568,b'M1.9',-2.640000104904175,7.5,b'Y',b'',b'RV',b'',2.0,1.0,71.75171,-51.57792,71.75171,-51.57792
b'C',b'04475779-5035200',14.300000190734863,10.020000457763672,47.900001525878906,17.799999237060547,b'M4.1',12.729999542236328,2.700000047683716,3.9000000953674316,18.600000381469727,12.199999809265137,b'M4.0',-8.130000114440918,-16.600000381469727,b'Y',b'',b'RV',b'',3.0,0.0,71.99079,-50.58889,71.99079,-50.58889
b'C',b'04515303-4647309',11.0,8.890000343322754,30.200000762939453,11.399999618530273,b'M0.0',11.329999923706055,3.7300000190734863,4.5,23.200000762939453,6.5,b'K7.8',-1.3300000429153442,-8.300000190734863,b'Y',b'',b'RV',b'2',2.0,1.0,72.97096,-46.79192,72.97096,-46.79192
b'C',b'05111098-4903597',14.199999809265137,9.770000457763672,33.0,20.399999618530273,b'M3.7',12.4399995803833,2.7699999809265137,4.300000190734863,21.5,8.199999809265137,b'M3.2',-7.71999979019165,-15.0,b'Y',b'',b'RV',b'',2.0,2.0,77.79575,-49.06658,77.79575,-49.06658
b'C',b'05233951-3227031',8.899999618530273,6.940000057220459,38.70000076293945,5.099999904632568,b'K4.0',9.100000381469727,2.549999952316284,4.0,74.0,7.199999809265137,b'G6.0',1.0099999904632568,-9.300000190734863,b'N',b'',b'Li',b'',2.0,1.0,80.91462,-32.45086,80.91462,-32.45086
b'C',b'05241818-3622024',12.600000381469727,8.899999618530273,35.400001525878906,6.0,b'M2.7',11.5600004196167,2.6600000858306885,4.099999904632568,39.5,4.400000095367432,b'G5.3',1.2300000190734863,4.199999809265137,b'N',b'',b'Li',b'',2.0,2.0,81.07575,-36.36733,81.07575,-36.36733
b'C',b'05332558-5117131',10.899999618530273,8.15999984741211,44.0,24.200000762939453,b'K7.5',10.479999542236328,3.2300000190734863,3.5999999046325684,-1.600000023841858,5.099999904632568,b'K4.9',-0.8999999761581421,179.10000610351562,b'Y',b'',b'Li',b'2',2.0,1.0,83.35658,-51.28697,83.35658,-51.28697
b'C',b'05392505-4245211',12.300000190734863,8.600000381469727,40.599998474121094,15.899999618530273,b'M1.8',11.140000343322754,2.7899999618530273,3.5999999046325684,21.700000762939453,5.099999904632568,b'M1.7',-2.880000114440918,-11.199999809265137,b'Y',b'',b'RV',b'',2.0,1.0,84.85437,-42.75586,84.85437,-42.75586
b'C',b'05421278-3738180',11.600000381469727,8.5,27.600000381469727,9.300000190734863,b'M1.0',11.010000228881836,3.0399999618530273,4.300000190734863,75.19999694824219,5.300000190734863,b'K3.0',1.0499999523162842,-44.79999923706055,b'N',b'',b'Li',b'',2.0,1.0,85.55325,-37.63833,85.55325,-37.63833
b'C',b'20095193-5526509',14.600000381469727,10.319999694824219,11.300000190734863,-66.19999694824219,b'M3.5',12.960000038146973,3.450000047683716,4.300000190734863,12.899999618530273,21.200000762939453,b'M3.6',-6.849999904632568,10.899999618530273,b'N',b'?',b'RV',b'',2.0,2.0,302.46637,-55.44747,302.46637,-55.44747
b'C',b'20143542-5430588',14.100000381469727,9.5,17.399999618530273,-171.5,b'M4.3',12.239999771118164,1.9900000095367432,2.299999952316284,-4.5,11.5,b'M3.8',-4.929999828338623,-7.599999904632568,b'Y',b'',b'RV',b'',2.0,1.0,303.64758,-54.51633,303.64758,-54.51633
b'C',b'20144598-2306214',13.600000381469727,8.9399995803833,14.300000190734863,-127.0,b'M3.6',11.609999656677246,2.0199999809265137,2.4000000953674316,-18.700000762939453,5.0,b'M3.0',-4.079999923706055,-1.7000000476837158,b'N',b'?',b'RV',b'',2.0,1.0,303.69158,-23.10594,303.69158,-23.10594
b'C',b'20162190-4137359',9.300000190734863,7.269999980926514,6.5,-60.900001525878906,b'K5.6',9.479999542236328,2.6700000762939453,4.400000095367432,-206.10000610351562,4.199999809265137,b'K3.2',1.2300000190734863,6.800000190734863,b'N',b'',b'Li',b'',2.0,1.0,304.09125,-41.62664,304.09125,-41.62664
b'C',b'20175858-5712583',10.399999618530273,8.569999694824219,12.699999809265137,-61.900001525878906,b'K3.1',10.5600004196167,4.21999979019165,4.400000095367432,-7.099999904632568,4.099999904632568,b'K2.7',0.949999988079071,-4.5,b'N',b'',b'Li',b'',2.0,1.0,304.49408,-57.21619,304.49408,-57.21619
b'C',b'20273570-4202324',15.100000381469727,10.899999618530273,16.100000381469727,-60.70000076293945,b'M3.2',13.5600004196167,4.309999942779541,4.400000095367432,5.699999809265137,7.800000190734863,b'M3.5',-9.020000457763672,-29.200000762939453,b'N',b'?',b'RV',b'',2.0,1.0,306.89875,-42.04233,306.89875,-42.04233
b'C',b'20291446-5456116',15.199999809265137,10.359999656677246,14.300000190734863,-111.0999984741211,b'M4.6',13.130000114440918,2.559999942779541,3.200000047683716,-1.399999976158142,10.800000190734863,b'M4.3',-7.690000057220459,-33.70000076293945,b'Y',b'',b'RV',b'',2.0,0.0,307.31025,-54.93656,307.31025,-54.93656
b'C',b'20421624-5552074',13.0,9.170000076293945,25.399999618530273,-85.30000305175781,b'M3.1',11.829999923706055,2.6600000858306885,3.700000047683716,-9.699999809265137,4.400000095367432,b'M2.3',-3.4100000858306885,-12.699999809265137,b'N',b'?',b'RV',b'',2.0,1.0,310.56767,-55.86872,310.56767,-55.86872
b'C',b'20423672-5425263',14.199999809265137,9.859999656677246,28.299999237060547,-96.5,b'M3.9',12.569999694824219,2.7300000190734863,3.4000000953674316,-1.399999976158142,13.5,b'M4.0',-5.690000057220459,67.80000305175781,b'Y',b'',b'RV',b'',2.0,1.0,310.653,-54.42397,310.653,-54.42397
b'C',b'20474501-3635409',8.899999618530273,6.789999961853027,20.399999618530273,-80.80000305175781,b'K4.3',8.949999809265137,2.369999885559082,3.700000047683716,-8.300000190734863,75.30000305175781,b'G7.4',0.1599999964237213,339.1000061035156,b'Y',b'',b'Li',b'',2.0,0.0,311.93754,-36.59469,311.93754,-36.59469
b'C',b'20583990-4743489',13.300000190734863,9.550000190734863,32.20000076293945,-83.4000015258789,b'M2.4',12.149999618530273,3.450000047683716,3.700000047683716,28.200000762939453,4.800000190734863,b'M1.4',0.25999999046325684,17.200000762939453,b'N',b'',b'H{alpha}',b'',2.0,0.0,314.66625,-47.73025,314.66625,-47.73025
b'C',b'21083826-4244540',14.0,9.239999771118164,33.20000076293945,-100.69999694824219,b'M4.8',12.0600004196167,1.2599999904632568,3.200000047683716,-4.900000095367432,17.700000762939453,b'M4.4',-10.720000267028809,-16.899999618530273,b'Y',b'',b'RV',b'',2.0,1.0,317.15942,-42.74833,317.15942,-42.74833
b'C',b'21100614-5811483',14.399999618530273,10.069999694824219,24.5,-89.5,b'M3.8',12.75,2.990000009536743,3.5999999046325684,0.800000011920929,15.100000381469727,b'M4.0',-7.239999771118164,19.299999237060547,b'Y',b'',b'RV',b'',2.0,1.0,317.52558,-58.19675,317.52558,-58.19675
b'C',b'21143354-4213528',14.899999618530273,10.529999732971191,40.70000076293945,-82.69999694824219,b'M4.1',13.220000267028809,3.190000057220459,3.5999999046325684,4.099999904632568,20.100000381469727,b'M3.9',-6.510000228881836,3.799999952316284,b'Y',b'',b'RV',b'',2.0,1.0,318.63975,-42.23133,318.63975,-42.23133
b'C',b'21163528-6005124',13.5,9.3100004196167,32.0,-98.0999984741211,b'M3.9',12.0,2.1600000858306885,3.4000000953674316,0.30000001192092896,14.199999809265137,b'M3.5',-5.199999809265137,9.899999618530273,b'Y',b'',b'RV',b'',2.0,0.0,319.147,-60.08678,319.147,-60.08678
b'C',b'21200112-5328347',12.300000190734863,8.25,52.79999923706055,-99.4000015258789,b'M0.0',10.699999809265137,3.0999999046325684,3.200000047683716,-50.20000076293945,5.099999904632568,b'K4.8',1.1399999856948853,-59.099998474121094,b'N',b'',b'H{alpha}',b'',2.0,0.0,320.00467,-53.47631,320.00467,-53.47631
b'C',b'21273697-4213021',13.800000190734863,10.359999656677246,30.700000762939453,-55.900001525878906,b'M2.6',12.960000038146973,4.130000114440918,4.400000095367432,2.5,4.800000190734863,b'M1.4',0.27000001072883606,-46.0,b'N',b'',b'H{alpha}',b'',2.0,1.0,321.90404,-42.21725,321.90404,-42.21725
b'C',b'21275054-6841033',14.100000381469727,9.579999923706055,29.5,-85.5,b'M4.1',12.270000457763672,2.240000009536743,3.5999999046325684,7.0,31.5,b'M4.2',-8.09000015258789,38.70000076293945,b'Y',b'',b'RV',b'',2.0,1.0,321.96058,-68.68425,321.96058,-68.68425
b'C',b'21354554-4218343',15.699999809265137,10.8100004196167,46.79999923706055,-67.9000015258789,b'M4.9',13.640000343322754,2.740000009536743,3.799999952316284,0.8999999761581421,9.100000381469727,b'M5.2',-12.270000457763672,634.0,b'Y',b'',b'Li',b'',2.0,0.0,323.93975,-42.30953,323.93975,-42.30953
b'C',b'21370885-6036054',13.100000381469727,8.760000228881836,41.29999923706055,-91.30000305175781,b'M3.6',11.4399995803833,1.850000023841858,3.4000000953674316,0.20000000298023224,6.0,b'M3.0',-7.019999980926514,15.5,b'Y',b'',b'RV',b'',2.0,0.0,324.28687,-60.6015,324.28687,-60.6015
b'C',b'21380269-5744583',14.699999809265137,9.989999771118164,40.20000076293945,-97.30000305175781,b'M4.5',12.760000228881836,2.2899999618530273,3.299999952316284,-0.5,15.600000381469727,b'M3.7',-4.699999809265137,-33.099998474121094,b'Y',b'',b'RV',b'',2.0,2.0,324.51121,-57.74953,324.51121,-57.74953
b'C',b'21401098-5317466',13.800000190734863,10.1899995803833,25.600000381469727,-68.5999984741211,b'M2.6',12.819999694824219,3.990000009536743,4.099999904632568,-19.100000381469727,4.699999809265137,b'M1.9',0.3100000023841858,6.199999809265137,b'N',b'',b'H{alpha}',b'',2.0,0.0,325.04575,-53.29628,325.04575,-53.29628
b'C',b'21490499-6413039',14.199999809265137,9.470000267028809,47.79999923706055,-96.5,b'M4.6',12.260000228881836,1.6799999475479126,3.299999952316284,0.4000000059604645,47.70000076293945,b'M4.4',-7.21999979019165,-35.20000076293945,b'Y',b'',b'RV',b'',3.0,1.0,327.27079,-64.21775,327.27079,-64.21775
b'C',b'21504048-5113380',14.0,9.510000228881836,42.79999923706055,-93.69999694824219,b'M4.2',12.210000038146973,2.069999933242798,3.4000000953674316,-1.100000023841858,12.5,b'M3.7',-6.590000152587891,-7.0,b'Y',b'',b'RV',b'',2.0,0.0,327.66867,-51.22722,327.66867,-51.22722
b'C',b'22015342-4623115',8.5,6.300000190734863,30.200000762939453,-60.79999923706055,b'K5.8',8.5,1.649999976158142,4.300000190734863,23.399999618530273,4.199999809265137,b'K3.2',1.159999966621399,-12.5,b'N',b'',b'Li',b'',2.0,2.0,330.47258,-46.38653,330.47258,-46.38653
b'C',b'22021626-4210329',11.300000190734863,7.989999771118164,51.79999923706055,-93.30000305175781,b'M0.8',10.510000228881836,2.609999895095825,3.299999952316284,-2.799999952316284,6.400000095367432,b'M0.7',-1.9500000476837158,-5.800000190734863,b'Y',b'',b'RV',b'',3.0,1.0,330.56775,-42.17581,330.56775,-42.17581
b'C',b'22025453-6440441',11.699999809265137,8.15999984741211,51.599998474121094,-95.30000305175781,b'M2.1',10.760000228881836,2.259999990463257,3.299999952316284,2.200000047683716,44.900001525878906,b'M1.8',-3.0999999046325684,-15.199999809265137,b'Y',b'',b'RV',b'',2.0,0.0,330.72721,-64.67892,330.72721,-64.67892
b'C',b'22102820-4431480',13.899999618530273,9.949999809265137,39.400001525878906,-68.9000015258789,b'M4.0',12.630000114440918,2.7100000381469727,3.9000000953674316,7.900000095367432,18.200000762939453,b'M3.4',-6.590000152587891,26.399999618530273,b'N',b'?',b'RV',b'',2.0,1.0,332.6175,-44.53,332.6175,-44.53
b'C',b'22223966-6303258',13.600000381469727,9.350000381469727,59.0,-87.5999984741211,b'M3.2',11.989999771118164,2.740000009536743,3.299999952316284,4.5,11.899999618530273,b'M3.5',-9.399999618530273,-7.699999809265137,b'Y',b'',b'RV',b'',2.0,1.0,335.66525,-63.05717,335.66525,-63.05717
b'C',b'22244102-7724036',14.899999618530273,10.529999732971191,54.099998474121094,-67.19999694824219,b'M4.0',13.229999542236328,3.309999942779541,3.5999999046325684,8.5,13.600000381469727,b'M4.2',-6.75,-18.700000762939453,b'Y',b'',b'RV',b'',2.0,2.0,336.17092,-77.401,336.17092,-77.401
b'C',b'22432875-5515068',14.0,9.729999542236328,81.30000305175781,-103.0,b'M4.2',12.460000038146973,2.319999933242798,2.9000000953674316,-18.399999618530273,4.5,b'M2.9',0.20000000298023224,17.100000381469727,b'N',b'',b'H{alpha}',b'',2.0,1.0,340.86979,-55.25189,340.86979,-55.25189
b'C',b'22444835-6650032',15.199999809265137,10.140000343322754,66.80000305175781,-80.4000015258789,b'M4.8',12.9399995803833,2.1500000953674316,3.299999952316284,0.699999988079071,15.399999618530273,b'M4.8',-7.210000038146973,510.70001220703125,b'Y',b'',b'Li',b'',2.0,2.0,341.20146,-66.83422,341.20146,-66.83422
b'C',b'22463471-7353504',12.800000190734863,8.8100004196167,59.29999923706055,-68.19999694824219,b'M3.2',11.460000038146973,2.200000047683716,3.5999999046325684,9.100000381469727,10.5,b'M2.3',-4.260000228881836,15.800000190734863,b'Y',b'',b'RV',b'',2.0,3.0,341.64462,-73.89733,341.64462,-73.89733
b'C',b'22501826-4651310',8.699999809265137,6.650000095367432,40.5,-40.20000076293945,b'K5.2',8.850000381469727,2.130000114440918,4.5,-33.400001525878906,3.700000047683716,b'K3.0',0.9800000190734863,6.599999904632568,b'N',b'',b'Li',b'',2.0,0.0,342.57608,-46.85861,342.57608,-46.85861
b'C',b'22545651-7646072',10.600000381469727,8.119999885559082,40.5,-43.400001525878906,b'K5.1',10.300000190734863,3.5999999046325684,4.400000095367432,23.899999618530273,3.9000000953674316,b'K2.7',0.949999988079071,-7.199999809265137,b'N',b'',b'Li',b'',2.0,0.0,343.73546,-76.76867,343.73546,-76.76867
b'C',b'23124644-5049240',12.800000190734863,8.300000190734863,77.5999984741211,-75.69999694824219,b'M4.4',11.020000457763672,0.6600000262260437,3.299999952316284,4.099999904632568,99.30000305175781,b'M3.9',-8.8100004196167,27.200000762939453,b'Y',b'',b'RV',b'',2.0,0.0,348.1935,-50.82333,348.1935,-50.82333
b'C',b'23130558-6127077',14.600000381469727,10.050000190734863,68.80000305175781,-72.0999984741211,b'M4.6',12.84000015258789,2.2699999809265137,3.4000000953674316,2.9000000953674316,25.799999237060547,b'M4.5',-7.590000152587891,185.3000030517578,b'Y',b'',b'Li',b'',3.0,1.0,348.27325,-61.45214,348.27325,-61.45214
b'C',b'23131671-4933154',13.399999618530273,8.920000076293945,77.4000015258789,-90.4000015258789,b'M4.1',11.600000381469727,1.5800000429153442,3.0999999046325684,0.30000001192092896,8.100000381469727,b'M3.5',-12.640000343322754,31.399999618530273,b'Y',b'',b'RV',b'',2.0,0.0,348.31962,-49.55428,348.31962,-49.55428
b'C',b'23143165-5357285',10.199999809265137,7.96999979019165,48.79999923706055,-57.099998474121094,b'K5.1',10.170000076293945,3.4700000286102295,4.099999904632568,14.600000381469727,4.0,b'K4.9',0.6499999761581421,9.300000190734863,b'N',b'',b'Ha',b'',2.0,0.0,348.63187,-53.95792,348.63187,-53.95792
b'C',b'23170011-7432095',13.899999618530273,9.5600004196167,81.69999694824219,-78.30000305175781,b'M4.1',12.25,2.2200000286102295,3.0,8.300000190734863,14.899999618530273,b'M3.6',-6.570000171661377,22.799999237060547,b'Y',b'',b'RV',b'',2.0,2.0,349.25046,-74.53597,349.25046,-74.53597
b'C',b'23273447-8512364',14.5,10.010000228881836,60.599998474121094,-50.79999923706055,b'M4.0',12.6899995803833,2.7699999809265137,3.700000047683716,11.699999809265137,7.300000190734863,b'M3.8',-8.770000457763672,16.5,b'Y',b'',b'RV',b'',2.0,6.0,351.89362,-85.21011,351.89362,-85.21011
b'C',b'23283419-5136527',11.699999809265137,9.180000305175781,48.70000076293945,-41.599998474121094,b'K7.2',11.430000305175781,4.400000095367432,4.400000095367432,9.5,4.300000190734863,b'K4.9',0.25999999046325684,16.799999237060547,b'N',b'?',b'RV',b'',3.0,0.0,352.14246,-51.61464,352.14246,-51.61464
b'C',b'23285763-6802338',12.399999618530273,8.380000114440918,67.9000015258789,-65.5999984741211,b'M2.9',11.039999961853027,2.0199999809265137,3.5,8.0,25.100000381469727,b'M2.3',-5.329999923706055,20.200000762939453,b'Y',b'',b'RV',b'',2.0,1.0,352.24012,-68.04272,352.24012,-68.04272
b'C',b'23291752-6749598',14.100000381469727,9.890000343322754,70.5,-67.4000015258789,b'M3.9',12.600000381469727,2.759999990463257,3.4000000953674316,6.099999904632568,6.199999809265137,b'M3.5',-9.069999694824219,29.299999237060547,b'Y',b'',b'RV',b'',2.0,1.0,352.323,-67.83328,352.323,-67.83328
b'C',b'23294775-7439325',10.5,9.699999809265137,81.19999694824219,-53.79999923706055,b'M4.2',12.420000076293945,2.2799999713897705,3.4000000953674316,-8.0,4.5,b'M2.7',0.2199999988079071,21.899999618530273,b'N',b'',b'H{alpha}',b'',1.0,2.0,352.44896,-74.65903,352.44896,-74.65903
b'C',b'23314492-0244395',13.300000190734863,8.670000076293945,93.5999984741211,-66.5999984741211,b'M4.5',11.420000076293945,0.949999988079071,2.9000000953674316,-5.900000095367432,5.5,b'M3.7',-17.670000076293945,-39.099998474121094,b'N',b'?',b'RV',b'',2.0,0.0,352.93717,-2.74431,352.93717,-2.74431
b'C',b'23334224-4913495',14.699999809265137,10.520000457763672,53.29999923706055,-36.5,b'M2.9',13.15999984741211,4.139999866485596,4.400000095367432,14.899999618530273,4.400000095367432,b'M1.9',-0.8899999856948853,-22.700000762939453,b'N',b'',b'H{alpha}',b'3',2.0,0.0,353.426,-49.23042,353.426,-49.23042
b'C',b'23382851-6749025',14.600000381469727,10.050000190734863,68.5,-56.400001525878906,b'M3.9',12.729999542236328,2.890000104904175,3.5999999046325684,6.800000190734863,24.100000381469727,b'M4.0',-5.75,-14.300000190734863,b'Y',b'',b'RV',b'',2.0,1.0,354.61879,-67.81736,354.61879,-67.81736
b'C',b'23424333-6224564',14.899999618530273,10.40999984741211,80.9000015258789,-61.599998474121094,b'M4.4',13.180000305175781,2.819999933242798,3.299999952316284,5.099999904632568,17.799999237060547,b'M4.3',-36.7599983215332,34.599998474121094,b'Y',b'',b'RV',b'',2.0,1.0,355.68054,-62.41567,355.68054,-62.41567
b'C',b'23452225-7126505',13.899999618530273,9.319999694824219,76.5,-64.0,b'M3.8',12.010000228881836,2.259999990463257,3.299999952316284,8.0,8.0,b'M3.4',-5.980000019073486,10.100000381469727,b'Y',b'',b'RV',b'',3.0,1.0,356.34271,-71.44736,356.34271,-71.44736
b'C',b'23474694-6517249',11.600000381469727,8.170000076293945,80.69999694824219,-66.4000015258789,b'M1.5',10.739999771118164,2.5399999618530273,3.299999952316284,6.099999904632568,5.300000190734863,b'M1.0',-2.359999895095825,0.6000000238418579,b'Y',b'',b'RV',b'',2.0,1.0,356.94558,-65.29025,356.94558,-65.29025
b'C',b'23524562-5229593',15.300000190734863,10.710000038146973,76.4000015258789,-82.4000015258789,b'M5.3',13.539999961853027,2.2100000381469727,3.200000047683716,3.0999999046325684,6.900000095367432,b'M4.6',-8.34000015258789,528.5999755859375,b'Y',b'',b'Li',b'',2.0,1.0,358.19008,-52.49981,358.19008,-52.49981
b'C',b'23541799-8254492',14.0,10.0,73.9000015258789,-35.5,b'M3.3',12.640000343322754,3.299999952316284,3.5999999046325684,7.800000190734863,4.199999809265137,b'M2.5',0.3100000023841858,-14.100000381469727,b'N',b'',b'H{alpha}',b'',2.0,4.0,358.57496,-82.91367,358.57496,-82.91367
b'C',b'23570417-0337559',14.399999618530273,10.029999732971191,71.5999984741211,-53.5,b'M3.3',12.6899995803833,3.3499999046325684,3.5999999046325684,-5.5,4.800000190734863,b'M3.0',-4.599999904632568,24.799999237060547,b'Y',b'',b'RV',b'',2.0,1.0,359.26737,-3.63219,359.26737,-3.63219
b'C',b'23585674-8339423',11.0,8.25,67.19999694824219,-37.900001525878906,b'K7.5',10.579999923706055,3.3299999237060547,3.799999952316284,11.100000381469727,4.199999809265137,b'K5.8',-0.2800000011920929,10.600000381469727,b'Y',b'',b'RV',b'',1.0,6.0,359.73642,-83.66175,359.73642,-83.66175
